SearchTerm,PageNum,Rank,Sponsered,ProductURL,Title,ASIN,SalesPrice,ListPrice,RatingsCount,AvgRating
pepsico,1,15,False,https://www.amazon.com/Gatorade-Insulated-Reusable-Squeeze-Bottle/dp/B08R6ZGXN7/ref=sr_1_15,Gatorade Insulated,B08R6ZGXN7,"$14
97",,"2,156",4.4 out of 5 stars
pepsico,1,16,False,https://www.amazon.com/Rehydration-Electrolyte-Specialized-Electrolytes-Scientifically/dp/B0BPN4YF5R/ref=sr_1_16,"Gatorlyte Rapid Rehydration Electrolyte Beverage, Orange, Lower Sugar, Specialized Blend of 5 Electrolytes, No Artificial Sweeteners or Flavors, Scientifically Formulated for Rapid Rehydration, 48 pack. 1 pack mixes with 16.9oz (500ml) water.",B0BPN4YF5R,,,47,4.6 out of 5 stars
pepsico,1,17,False,https://www.amazon.com/Starry-Lemon-Lime-Zero-Mini/dp/B0BCX9ZMDV/ref=sr_1_17,"Starry Lemon Lime Soda Pop, Zero Sugar, 7.5oz Mini Cans (6 Pack)",B0BCX9ZMDV,,,,
pepsico,1,18,False,https://www.amazon.com/Quaker-Popped-Crisps-Variety-Packaging/dp/B0747LBL9X/ref=sr_1_18,"Quaker Rice Crisps, Gluten Free, 3 Flavor, Single Serve, 0.67, Savory Variety Pack, 20.1 Oz,Pack of 30",B0747LBL9X,,,"13,982",4.5 out of 5 stars
pepsico,1,19,False,https://www.amazon.com/Starry-Sugar-Lemon-Caffeine-Ounce/dp/B0BMM8PST8/ref=sr_1_19,"Starry Zero Sugar Lemon Lime Soda, Caffeine Free, Mini Cans, 7.5 Ounce (Pack of 10)",B0BMM8PST8,,,369,4.2 out of 5 stars
pepsico,1,20,False,https://www.amazon.com/Gatorade-Performance-Leakproof-Great-Athletes/dp/B08R6W7ZXN/ref=sr_1_20,Gatorade Gx Performance Jug,B08R6W7ZXN,"$24
99",$26.99,595,4.7 out of 5 stars
pepsico,1,21,False,https://www.amazon.com/Propel-Strawberry-Flavored-Electrolytes-Vitamins/dp/B002U58PRI/ref=sr_1_21,"Propel, Kiwi Strawberry, Zero Calorie Sports Drinking Water with Electrolytes and Vitamins C&E, 16.9 Fl Oz (Pack of 12) - Packaging May Vary",B002U58PRI,,,"52,393",4.7 out of 5 stars
pepsico,1,22,False,https://www.amazon.com/Frito-Lay-Party-Variety-Pack-Count/dp/B076H2J9TZ/ref=sr_1_22,"Frito-Lay Variety Pack, Party Mix, 40 Count",B076H2J9TZ,,,"173,551",4.6 out of 5 stars
pepsico,1,23,False,https://www.amazon.com/MTN-DEW-ENERGY-Citicoline-Antioxidants/dp/B0BV17817D/ref=sr_1_23,"MTN DEW ENERGY,Major Melon,0g added sugar,5% juice,Zinc to help support immune function,Citicoline and caffeine for mental boost*,Antioxidants Vitamins A&C,Limited Edition,16oz Cans (Pack of 12)",B0BV17817D,,,"1,556",4.6 out of 5 stars
pepsico,1,24,False,https://www.amazon.com/Frito-Lay-Doritos-Cheetos-Variety-Pack/dp/B09J1N4PRN/ref=sr_1_24,"Frito-Lay Snacks Doritos & Cheetos Mix Variety Pack, Tortilla Chips, Cheese Snacks,(18 Pack)",B09J1N4PRN,,,"1,299",4.8 out of 5 stars
pepsico,1,25,False,https://www.amazon.com/Gatorade-Thirst-Quencher-Fierce-Variety/dp/B0B9ZY89WW/ref=sr_1_25,"Gatorade Thirst Quencher, Fierce Variety Pack 2.0, 20 Fl Oz (Pack of 12)",B0B9ZY89WW,,,"33,733",4.8 out of 5 stars
